n_qubits,sample_idx,gradient_value
8,133,0.03309468552470207
8,134,0.048871275037527084
8,135,-0.004604191519320011
8,136,0.025676395744085312
8,137,0.025159718468785286
8,138,0.0032555335201323032
8,139,0.008059206418693066
8,140,-0.04112311452627182
8,141,0.02015678398311138
8,142,-0.008544709533452988
8,143,0.0004682019352912903
8,144,0.04086543992161751
8,145,-0.019178573042154312
8,146,-0.009686155244708061
8,147,0.025148846209049225
8,148,0.009555681608617306
8,149,-0.0012299645459279418
8,150,0.0021609151735901833
8,151,0.007738499436527491
8,152,0.004964287858456373
8,153,-0.06252561509609222
8,154,0.02747969515621662
8,155,0.05605219304561615
8,156,-0.043798092752695084
8,157,0.008610720746219158
8,158,0.05790376290678978
8,159,0.005753977689892054
8,160,0.057457949966192245
8,161,9.650824358686805e-05
8,162,0.018430903553962708
8,163,0.24390392005443573
8,164,-0.0007652337662875652
8,165,0.007013759575784206
8,166,0.0005359592032618821
8,167,0.00303482124581933
8,168,-0.0003867910127155483
8,169,0.05898989737033844
8,170,0.023523719981312752
8,171,0.045580171048641205
8,172,-0.015613018535077572
8,173,0.05980219691991806
8,174,-0.026105323806405067
8,175,0.002648947760462761
8,176,-0.06660433113574982
8,177,-0.02593301236629486
8,178,-0.030739527195692062
8,179,-0.07868549972772598
8,180,0.01347997784614563
8,181,-0.0926312655210495
8,182,0.045158155262470245
8,183,-0.01241197157651186
8,184,-0.09654679149389267
8,185,0.0036296057514846325
8,186,-0.012118649668991566
8,187,6.013113306835294e-06
8,188,-0.030576413497328758
8,189,0.002894924022257328
8,190,0.02272981032729149
8,191,-0.15696290135383606
8,192,0.09519727528095245
8,193,0.029391584917902946
8,194,-0.00267640664242208
8,195,-0.019547581672668457
8,196,-0.052048347890377045
8,197,-0.04657526686787605
8,198,-0.03772339969873428
8,199,0.0003495216369628906
8,200,0.0003402747679501772
8,201,-0.01021812204271555
8,202,-0.018500182777643204
8,203,-0.013849802315235138
8,204,0.0011322925565764308
8,205,-0.017181549221277237
8,206,0.021618686616420746
8,207,-0.0010596798965707421
8,208,0.011304285377264023
8,209,-0.005426870658993721
8,210,-0.08329267799854279
8,211,-0.020804934203624725
8,212,-0.43577051162719727
8,213,0.02985352836549282
8,214,0.00035260035656392574
8,215,0.026091452687978745
8,216,-0.04341462627053261
8,217,-0.014618598856031895
8,218,0.09504611790180206
8,219,0.013569211587309837
8,220,0.0007613614434376359
8,221,-0.0029747961089015007
8,222,-0.06750693917274475
8,223,-0.08169934898614883
8,224,-0.015096461400389671
8,225,-0.0011434387415647507
8,226,-0.0013477609027177095
8,227,0.022778306156396866
8,228,0.38736388087272644
8,229,0.14411769807338715
8,230,-0.06033434346318245
8,231,-0.1518453061580658
8,232,-0.006272612139582634
8,233,0.008201314136385918
8,234,0.1220172643661499
8,235,-0.03882000595331192
8,236,-0.01850249245762825
8,237,0.03362926468253136
8,238,-0.008870485238730907
8,239,-0.014756809920072556
8,240,0.031179266050457954
8,241,0.03254079818725586
8,242,0.1354461908340454
8,243,0.08340275287628174
8,244,-0.0029768638778477907
8,245,-0.04289974272251129
8,246,-0.04650956392288208
8,247,0.052840910851955414
8,248,-0.02599639818072319
8,249,0.006450721062719822
8,250,-0.08269809931516647
8,251,0.016588306054472923
8,252,0.009272648952901363
8,253,-0.05673174932599068
8,254,0.04084467142820358
8,255,0.005965361837297678
8,256,0.028281787410378456
8,257,-0.02060186304152012
8,258,0.015040850266814232
8,259,-0.024200439453125
8,260,0.0019375995034351945
8,261,-0.004553942009806633
8,262,0.14587831497192383
8,263,0.007711077108979225
8,264,0.018333986401557922
8,265,-0.002983969636261463
8,266,0.009261473082005978
8,267,-0.0018130047246813774
8,268,-0.0019766686018556356
8,269,-0.003101180074736476
8,270,0.012104996480047703
8,271,-0.02972966618835926
8,272,0.03252260014414787
8,273,-0.013828607276082039
8,274,0.011430807411670685
8,275,-0.004032310098409653
8,276,0.03490060940384865
8,277,-0.001565699465572834
8,278,0.02886773645877838
8,279,-0.018587864935398102
8,280,0.003855047281831503
8,281,-0.004477899521589279
8,282,-0.0056078191846609116
8,283,0.006035240367054939
8,284,0.001849662745371461
8,285,0.011823215521872044
8,286,0.038935720920562744
8,287,-0.030271772295236588
8,288,0.05212986096739769
8,289,0.02443787455558777
8,290,0.07923884689807892
8,291,0.014010141603648663
8,292,0.012754752300679684
8,293,0.0011594241950660944
8,294,0.015102660283446312
8,295,0.020016711205244064
8,296,0.007331788539886475
8,297,-0.03284044936299324
8,298,0.000872179283760488
8,299,0.016897983849048615
10,0,0.0004929769784212112
10,1,-0.0026888519059866667
10,2,-0.003230092115700245
10,3,0.004181162919849157
10,4,-0.005571396555751562
10,5,-0.001374141313135624
10,6,0.003209794871509075
10,7,0.0782526433467865
10,8,0.008296222425997257
10,9,-0.002247156575322151
10,10,-0.0034404611214995384
10,11,-0.003252564463764429
10,12,-0.029293157160282135
10,13,-0.020521067082881927
10,14,-0.05676266551017761
10,15,-0.00031347107142210007
10,16,-0.005173799581825733
10,17,0.0036850697360932827
10,18,0.00394737534224987
10,19,0.0026811242569237947
10,20,-0.022496290504932404
10,21,0.037727389484643936
10,22,0.02228529378771782
10,23,0.00032507453579455614
10,24,-0.030371658504009247
10,25,-0.033392563462257385
10,26,0.007663842756301165
10,27,-0.006192639470100403
10,28,0.0007773303077556193
10,29,-0.041697271168231964
10,30,0.02062690630555153
10,31,0.002705874154344201
10,32,-0.0036585840862244368
10,33,0.17267966270446777
10,34,-0.012081391178071499
10,35,-0.008953522890806198
10,36,-4.903561784885824e-05
10,37,-0.004883670248091221
10,38,0.0009362158016301692
10,39,-0.014222212135791779
10,40,0.03281676769256592
10,41,0.0006251747254282236
10,42,0.022679682821035385
10,43,-0.000585179659537971
10,44,-0.020108893513679504
10,45,-0.038560252636671066
10,46,0.0001092059537768364
10,47,0.002229593228548765
10,48,0.0036129052750766277
10,49,0.0052959369495511055
10,50,0.010017873719334602
10,51,0.020239152014255524
10,52,0.0024394690990448
10,53,0.00593844149261713
10,54,-0.0026658661663532257
10,55,-0.0016932564321905375
10,56,0.0035693126264959574
10,57,0.08497447520494461
10,58,-0.0032802983187139034
10,59,-0.032763220369815826
10,60,-0.00026271413662470877
10,61,-0.0010430580005049706
10,62,0.017657848075032234
10,63,-0.006143668666481972
10,64,0.02626921236515045
10,65,-0.004268892575055361
10,66,0.0007550381124019623
10,67,-0.01744874007999897
10,68,0.005678963847458363
10,69,-0.007461589761078358
10,70,0.002917093690484762
10,71,-0.05187419801950455
10,72,0.00041382573544979095
10,73,0.003989284858107567
10,74,-0.02135278284549713
10,75,-0.008359570056200027
10,76,0.0008009306620806456
10,77,-0.0061906445771455765
10,78,-0.024150380864739418
10,79,0.007404922042042017
10,80,0.027550116181373596
10,81,-3.2025971449911594e-05
10,82,0.11930054426193237
10,83,0.010754663497209549
10,84,0.0003450114745646715
10,85,0.054746363312006
10,86,-0.0029399690683931112
10,87,0.00010566291894065216
10,88,0.0036520804278552532
10,89,-0.00018345267744734883
10,90,-0.036791786551475525
10,91,0.005036567337810993
10,92,0.0006909791845828295
10,93,-0.0023321525659412146
10,94,-0.008583287708461285
10,95,0.0019865394569933414
10,96,0.0017500530229881406
10,97,0.029307758435606956
10,98,-0.02448861300945282
10,99,0.015162056311964989
10,100,-0.004942268133163452
10,101,-0.015692085027694702
10,102,0.0445483960211277
10,103,0.0013133251341059804
10,104,0.036092400550842285
10,105,-0.0018426741007715464
10,106,0.0002786989789456129
10,107,0.12117138504981995
10,108,0.0057494156062603
10,109,-0.006656961981207132
10,110,-0.0047527700662612915
10,111,-0.0024465296883136034
10,112,-0.017740411683917046
10,113,0.00024750130251049995
10,114,0.011778609827160835
10,115,0.00035772682167589664
10,116,-0.00044546028948388994
10,117,0.007362082600593567
10,118,0.0038949893787503242
10,119,0.017497720196843147
10,120,0.0023237469140440226
10,121,-0.00016495888121426105
10,122,0.007599230390042067
10,123,-0.0003704716800712049
10,124,-0.005310728680342436
10,125,0.011055314913392067
10,126,0.028873583301901817
10,127,0.0005825594998896122
10,128,0.016735680401325226
10,129,0.003750771749764681
10,130,-0.01756465435028076
10,131,-0.0028854345437139273
10,132,0.009576469659805298
10,133,0.01890234835445881
10,134,-0.00808180682361126
10,135,4.2557105189189315e-05
10,136,-0.00011116574751213193
10,137,0.003338832873851061
10,138,-0.0022797458805143833
10,139,-0.0031327337492257357
10,140,0.005994610488414764
10,141,0.005274322349578142
10,142,0.00033823761623352766
10,143,-0.004607648588716984
10,144,0.04232614114880562
10,145,0.002598539227619767
10,146,0.0013872769195586443
10,147,-0.010185325518250465
10,148,0.009121129289269447
10,149,-0.4265325963497162
10,150,0.0010057984618470073
10,151,0.015535086393356323
10,152,0.015779271721839905
10,153,-0.003815304022282362
10,154,0.0027970399241894484
10,155,-0.03362545371055603
10,156,-0.00030238015460781753
10,157,0.0036923689767718315
10,158,0.005149877164512873
10,159,0.008538414724171162
10,160,0.003972365986555815
10,161,0.01804831251502037
10,162,-0.010021892376244068
10,163,0.032433830201625824
10,164,-0.0412142388522625
10,165,-0.009090069681406021
10,166,0.0018903387244790792
10,167,-0.008128105662763119
10,168,0.015982752665877342
10,169,-0.0017543656285852194
10,170,0.009819013066589832
10,171,0.014563875272870064
10,172,0.018186040222644806
10,173,0.00729885371401906
10,174,0.0019489079713821411
10,175,-0.012742053717374802
10,176,0.0051705180667340755
10,177,-0.004050065763294697
10,178,0.00708394031971693
10,179,0.0008780598873272538
10,180,-0.0025680859107524157
10,181,0.0008747149258852005
10,182,0.0024715671315789223
10,183,0.017655787989497185
10,184,0.02753826417028904
10,185,0.015781041234731674
10,186,-0.00681149959564209
10,187,0.01931042969226837
10,188,-0.00011807818373199552
10,189,0.0008433913462795317
10,190,0.002290381584316492
10,191,-0.0021381776314228773
10,192,0.0012055784463882446
10,193,0.0003444280009716749
10,194,0.0460301898419857
10,195,0.0024267614353448153
10,196,0.011930304579436779
10,197,-0.0015878024278208613
10,198,-0.0007431621197611094
10,199,0.017116881906986237
10,200,-0.0007574275368824601
10,201,0.00040180026553571224
10,202,0.021702151745557785
10,203,-0.016307251527905464
10,204,-0.007085495628416538
10,205,0.06518526375293732
10,206,-0.004921223036944866
10,207,-0.0018115818966180086
10,208,-0.010303960181772709
10,209,0.005079805850982666
10,210,-0.11292784661054611
10,211,0.0009260717779397964
10,212,-0.004646209068596363
10,213,0.0013210668694227934
10,214,-0.19325034320354462
10,215,-0.0012886554468423128
10,216,0.01127720158547163
10,217,-0.030773205682635307
10,218,-0.00405088160187006
10,219,0.005808830261230469
10,220,0.0037419337313622236
10,221,-0.011855003423988819
10,222,1.8865568563342094e-05
10,223,0.0015423253644257784
10,224,-0.008943573571741581
10,225,-0.001850204193033278
10,226,0.08362677693367004
10,227,0.002264860551804304
10,228,-0.008826377801597118
10,229,0.009936625137925148
10,230,0.003904359880834818
10,231,-0.006071202456951141
10,232,-0.018932923674583435
10,233,-0.004548472817987204
10,234,-0.10810484737157822
10,235,0.024951566010713577
10,236,-0.0002611757954582572
10,237,-0.003050635103136301
10,238,-0.0006992614362388849
10,239,-0.0059413425624370575
10,240,0.0069326311349868774
10,241,0.06730938702821732
10,242,-0.02535475790500641
10,243,0.0466521680355072
10,244,0.013829140923917294
10,245,0.0005361784133128822
10,246,-0.10202851891517639
10,247,-0.002683130092918873
10,248,-0.0023511324543505907
10,249,-0.0004663802101276815
10,250,0.0031830996740609407
10,251,-0.01928703859448433
10,252,-0.01412739884108305
10,253,0.0058400556445121765
10,254,-0.01831931620836258
10,255,-0.00578319514170289
10,256,-0.00023132716887630522
10,257,0.013931415043771267
10,258,-0.00672359811142087
10,259,-0.0006152560235932469
10,260,-0.02837490476667881
10,261,-0.003514980897307396
10,262,-0.056896623224020004
10,263,0.0014663214096799493
10,264,0.0010354506084695458
10,265,0.004831254016608
10,266,0.00015511683886870742
10,267,0.002953236922621727
10,268,0.00700268754735589
10,269,0.0007858938188292086
10,270,0.008531326428055763
10,271,0.048771344125270844
10,272,-0.016361668705940247
10,273,-0.022153394296765327
10,274,-0.015119314193725586
10,275,0.0005814502364955842
10,276,0.005808749236166477
10,277,-0.010809993371367455
10,278,0.0033914619125425816
10,279,0.0003110230900347233
10,280,-0.09281953424215317
10,281,0.021526586264371872
10,282,-0.0184129998087883
10,283,-0.013381008990108967
10,284,-0.0031083852518349886
10,285,-0.022775689139962196
10,286,-0.001031134044751525
10,287,-0.0072972592897713184
10,288,-0.07191015779972076
10,289,0.0023696795105934143
10,290,-0.007587789557874203
10,291,-0.028339866548776627
10,292,0.06402134895324707
10,293,-0.015735730528831482
10,294,0.01152717787772417
10,295,0.00548210833221674
10,296,0.02182716690003872
10,297,-0.04773665592074394
10,298,-0.04786497354507446
10,299,-0.021369049325585365
12,0,-0.0012778163654729724
12,1,0.0008648466318845749
12,2,0.01176529098302126
12,3,-0.00914506334811449
12,4,0.005949218757450581
12,5,0.0008278317982330918
12,6,0.0044716279953718185
12,7,-0.0013433709973469377
12,8,0.0001577556977281347
12,9,0.0009034606628119946
12,10,0.009711546823382378
12,11,-0.012414493598043919
12,12,0.02795390971004963
12,13,0.00042363081593066454
12,14,-0.007459042128175497
12,15,-0.005140668712556362
12,16,0.034495119005441666
12,17,-0.0037329569458961487
12,18,0.0006456575356423855
12,19,0.00019693991634994745
12,20,0.0069985948503017426
12,21,0.0016167685389518738
12,22,0.02319822460412979
12,23,-0.0020493189804255962
12,24,-0.06881088018417358
12,25,0.015674011781811714
12,26,-0.000501383445225656
12,27,0.0015336947981268167
12,28,-0.004015573300421238
12,29,0.0003052708925679326
12,30,0.006233456544578075
12,31,-0.0033378328662365675
12,32,0.0023013539612293243
12,33,0.00013640419638250023
12,34,0.0013953445013612509
12,35,0.0004871001292485744
12,36,-4.103098763152957e-05
12,37,0.0033941862639039755
12,38,-0.011073555797338486
12,39,-0.000818846165202558
12,40,-0.0017132023349404335
12,41,-0.0005309272673912346
12,42,0.015698930248618126
12,43,-0.0005786686670035124
12,44,-0.004343769978731871
12,45,-0.0017339629121124744
12,46,0.001334305852651596
12,47,2.671481342986226e-05
12,48,0.007674077991396189
12,49,0.00038090161979198456
12,50,0.014257322065532207
12,51,0.0002637298312038183
12,52,-0.005437011830508709
12,53,0.002767563797533512
12,54,-0.0065340809524059296
12,55,-0.006191527005285025
12,56,-0.0013335795374587178
12,57,0.03592539578676224
12,58,0.0029545773286372423
12,59,0.02527487464249134
12,60,0.02425144985318184
12,61,-0.008063276298344135
12,62,-0.00043977703899145126
12,63,-0.0019279932603240013
12,64,0.0040083518251776695
12,65,0.0024377822410315275
12,66,0.015433419495821
12,67,0.0009535338031128049
12,68,-0.017030198127031326
12,69,0.003378349356353283
12,70,-0.0007982895476743579
12,71,-0.0202539823949337
12,72,-0.0021457935217767954
12,73,-0.0006465977057814598
12,74,0.0035205066669732332
12,75,0.0033464008010923862
12,76,0.0024298096541315317
12,77,0.0006268506404012442
12,78,-0.0033822094555944204
12,79,-0.001172402175143361
12,80,0.0035965032875537872
12,81,-0.004432556219398975
12,82,0.010543297976255417
12,83,0.004832192324101925
12,84,-0.0018408228643238544
12,85,0.0002457112423144281
12,86,0.00042172789108008146
12,87,0.007417810615152121
12,88,0.0029288223013281822
12,89,0.004008784890174866
12,90,-0.006307838950306177
12,91,-0.04609744995832443
12,92,-0.0017210154328495264
12,93,0.015953652560710907
12,94,0.0013685119338333607
12,95,-0.0070304423570632935
12,96,0.05385521799325943
12,97,-0.00025746249593794346
12,98,0.014195791445672512
12,99,0.019348766654729843
12,100,-0.005209187511354685
12,101,0.0003747081500478089
12,102,0.005872048903256655
12,103,0.06455966085195541
12,104,-0.00014663860201835632
12,105,0.0007330126827582717
12,106,-0.001450319541618228
12,107,-0.00666028680279851
12,108,-0.0012207833351567388
12,109,-0.0026680913288146257
12,110,-0.003969146870076656
12,111,0.0052537256851792336
12,112,-0.0006553701241500676
12,113,0.002914917189627886
12,114,-7.947278209030628e-05
12,115,0.0009744533454068005
12,116,-0.01341290958225727
12,117,-0.005767162889242172
12,118,-0.0027359328232705593
12,119,0.004062238615006208
12,120,0.0004437702300492674
12,121,0.01071262639015913
12,122,0.01327773742377758
12,123,-0.001171401934698224
12,124,0.010313786566257477
12,125,1.8901944713434204e-05
12,126,0.006994131952524185
12,127,-0.001776793273165822
12,128,-0.017308155074715614
12,129,-3.864275640808046e-05
12,130,0.0114369485527277
12,131,-9.142425551544875e-05
12,132,0.005106186028569937
12,133,0.01605861634016037
12,134,-9.195783059112728e-05
12,135,0.0034810462966561317
12,136,0.019147707149386406
12,137,0.0003323502605780959
12,138,-0.0051775965839624405
12,139,0.001950468635186553
12,140,0.001963114831596613
12,141,-9.59769677137956e-05
12,142,-0.0012913767714053392
12,143,-0.004344296175986528
12,144,-2.2524502128362656e-05
12,145,0.0021993012633174658
12,146,-0.0005855592899024487
12,147,-0.021499285474419594
12,148,-0.0006925705820322037
12,149,0.0012027223128825426
12,150,0.008994458243250847
12,151,0.004165886901319027
12,152,0.020665045827627182
12,153,-0.003505958942696452
12,154,-0.009658394381403923
12,155,0.008635751903057098
12,156,0.0010294013191014528
12,157,-0.0016480394406244159
12,158,-0.004319534637033939
12,159,-0.004485324025154114
12,160,0.06450473517179489
12,161,0.0002535593812353909
12,162,1.8419232219457626e-05
12,163,-0.00103058572858572
12,164,-0.004739237949252129
12,165,0.0015873219817876816
12,166,-0.002923897933214903
12,167,0.0013899265322834253
12,168,-0.0008462362457066774
12,169,0.003145247232168913
12,170,0.0025872690603137016
12,171,-6.155144365038723e-05
12,172,0.015398884192109108
12,173,-0.0003745824215002358
12,174,-0.00016351137310266495
12,175,0.0008931434713304043
12,176,0.012591248378157616
12,177,-0.0021257088519632816
12,178,0.002833395265042782
12,179,0.000258412939729169
12,180,-0.011078856885433197
12,181,0.03499451279640198
12,182,-0.0029902313835918903
12,183,0.04120820760726929
12,184,-0.007701275870203972
12,185,0.018794694915413857
12,186,0.022662660107016563
12,187,-0.0009915465489029884
12,188,-0.00015880716091487557
12,189,-0.0031651246827095747
12,190,-0.01832255721092224
12,191,-0.005094890482723713
12,192,0.011183055117726326
12,193,0.00010976585326716304
12,194,0.03668852150440216
12,195,0.003688796889036894
12,196,-0.005992061924189329
12,197,0.006467700935900211
12,198,-0.0019071833230555058
12,199,0.002105643739923835
12,200,-0.0017523432616144419
12,201,0.00025781229487620294
12,202,0.005668933503329754
12,203,-0.005041028372943401
12,204,-0.0034419065341353416
12,205,-0.00964963249862194
12,206,-0.0009858716512098908
12,207,0.0007556852651759982
12,208,0.0016624159179627895
12,209,0.0009812223725020885
12,210,-0.0013621875550597906
12,211,-0.002473250962793827
12,212,3.242275124648586e-05
12,213,-0.0088670514523983
12,214,0.0025623920373618603
12,215,-0.010908231139183044
12,216,-0.00054084078874439
12,217,0.04299820587038994
12,218,-0.019868507981300354
12,219,0.010601337067782879
12,220,0.014394780620932579
12,221,0.03642214462161064
12,222,0.00041081919334828854
12,223,-0.0005601861048489809
12,224,-0.0016478204634040594
12,225,0.015347052365541458
12,226,-0.015155775472521782
12,227,0.011707514524459839
12,228,-0.0014827358536422253
12,229,-0.006443348713219166
12,230,-0.0472165122628212
12,231,0.0038784584030508995
12,232,-0.005540153943002224
12,233,-0.012283841148018837
12,234,-8.31371289677918e-06
12,235,0.0031580599024891853
12,236,0.002471889602020383
12,237,0.0018073278479278088
12,238,0.002358310855925083
12,239,8.392130257561803e-05
12,240,0.0005782442167401314
12,241,-0.0019555261824280024
12,242,-0.0011768268886953592
12,243,0.04327203705906868
12,244,0.0038281776942312717
12,245,0.0005436774808913469
12,246,-0.0003618295304477215
12,247,-0.002146712504327297
12,248,0.002077286597341299
12,249,0.12706059217453003
12,250,0.026451444253325462
12,251,-0.21533632278442383
12,252,-0.030923277139663696
12,253,0.0008448886801488698
12,254,-0.0007746705086901784
12,255,-0.005718572065234184
12,256,0.014052875339984894
12,257,-0.0029421967919915915
12,258,0.001749558956362307
12,259,-0.002521450398489833
12,260,-0.0012708057183772326
12,261,-0.011634428054094315
12,262,0.007786317728459835
12,263,0.0004372205294203013
12,264,-0.003121426096186042
12,265,-0.004057123325765133
12,266,-0.00425446592271328
12,267,0.002589438809081912
12,268,-0.0027020983397960663
12,269,-0.0031567728146910667
12,270,-0.001415891107171774
12,271,0.003541595069691539
12,272,-0.08812175691127777
12,273,0.030996421352028847
12,274,0.00012389529729261994
12,275,-0.0015537940198555589
12,276,0.013214393518865108
12,277,-0.0137806236743927
12,278,0.0002129643689841032
12,279,0.03397708386182785
12,280,0.0026054130867123604
12,281,-0.0004305620677769184
12,282,0.006289005279541016
12,283,-2.8215814381837845e-05
12,284,-0.004807670600712299
12,285,0.0005069077014923096
12,286,-8.714746218174696e-05
12,287,-0.03143339604139328
12,288,-0.004205972421914339
12,289,0.01159558817744255
12,290,0.008581145666539669
12,291,0.00035267858766019344
12,292,0.004575620871037245
12,293,0.018022434785962105
12,294,0.0002234108542324975
12,295,-0.02744094282388687
12,296,-0.0010623964481055737
12,297,-0.0004690737696364522
12,298,0.0035347072407603264
12,299,-0.0026765530928969383
